"ID","GROUP","CHEF_CLUB","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y2","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","CREDIT_PROBLEM","RETURN_FLAG","BENEFIT_FLAG","BUYER_FLAG"
45220,2,0,7,20,28,137.5,140.8,142.5,139.2,141.7,103.6,128,119.7,158.8,127.2,0,0,0,0,0
45221,2,0,5,30,16,146.7,140,140.8,150,141.7,133.2,144.5,126.9,138.1,84,0,0,0,0,0
45222,1,0,2,60,18,130.8,125.8,130,119.2,124.2,98,89.2,77,92.3,132.6,0,0,0,0,0
45223,5,0,1,110,22,111.7,111.7,105.8,105.8,107.5,84.7,73.5,70.2,91.2,106.7,0,0,0,0,0
45224,5,0,1,113.3,16,116.7,113.3,111.7,115,109.2,119.8,139.2,120.2,147.7,160.2,0,0,0,0,0
45225,4,0,8,30,30,217.5,225,216.7,214.2,220,210.2,212.7,299.5,268.1,278.7,0,0,0,1,0
45226,1,0,5,30,17,139.2,147.5,141.7,145.8,150,153.8,128.6,164.7,182.3,150.8,0,0,0,0,0
45227,1,0,4,33.3,25,133.3,188.3,173.3,145,145.8,134.4,143.6,121.9,138.2,155.2,0,0,0,0,0
45228,2,0,2,76.7,20,152.5,147.5,148.3,150,150.8,107.1,93.5,91.9,133.8,179.7,0,0,0,0,0
45229,3,0,3,40,23,113.3,120.8,121.7,119.2,110.8,109.1,115.6,108.5,110.8,105.3,0,1,0,0,0
45230,5,1,1,343.3,31,367.5,378.3,391.7,342.5,381.7,373.4,368.2,387.4,358.3,362.8,0,0,0,1,0
45231,5,0,7,20,20,121.7,118.3,121.7,121.7,116.7,73.4,83.1,111.3,112.9,101.7,0,0,0,0,0
45232,4,0,9,30,30,245,247.5,244.2,241.7,238.3,258.8,292.6,295.9,331.9,265.5,0,0,0,1,0
45233,5,0,5,26.7,16,119.2,111.7,110.8,114.2,108.3,111.9,100.4,103.3,96.2,101.7,0,0,0,0,0
45234,1,0,7,16.7,17,110,110,103.3,105,101.7,120.3,142.9,148.2,142.7,103.7,0,1,0,0,0
45235,4,0,6,26.7,21,138.3,140.8,147.5,153.3,152.5,181,173.4,186.6,180.6,166.2,0,0,0,0,0
45236,2,0,0,0,13,106.7,103.3,105,117.5,115.8,108.8,86.2,72.1,111.9,135.8,0,0,0,0,0
45237,4,0,9,23.3,14,192.5,185.8,193.3,192.5,171.7,147.1,150.2,147.1,142,180.7,0,0,0,0,0
45238,5,0,4,36.7,21,126.7,137.5,140.8,136.7,134.2,137.4,126.4,125.2,154.2,143.9,0,0,0,0,0
45239,3,0,4,43.3,15,145.8,151.7,169.2,150,143.3,120.2,101.7,132.2,118.2,157.5,0,0,0,0,0
45240,2,0,7,23.3,20,147.5,144.2,140,144.2,140.8,89.8,77.8,76.2,65.7,88,0,0,0,0,0
45241,5,0,6,46.7,20,286.7,274.2,267.5,260.8,275,280.5,270.5,244.4,267.2,267.2,0,0,0,0,0
45242,2,0,2,46.7,18,75,82.5,90,93.3,101.7,105.8,126,103.7,76.3,67.6,0,0,0,0,0
45243,3,0,1,130,20,128.3,128.3,125,125.8,124.2,79.9,121.6,142,157,141.2,0,0,0,0,0
45244,3,0,1,206.7,22,231.7,233.3,228.3,234.2,205.8,244.4,236.1,251.6,225.6,198.9,0,0,0,1,0
45245,2,0,6,30,21,170.8,164.2,172.5,168.3,158.3,170.7,172.8,182.1,170.6,182.3,0,0,0,0,0
45246,4,0,5,23.3,19,116.7,115.8,116.7,115.8,114.2,172.1,159.8,175,132.9,123.2,0,1,0,0,0
45247,3,0,4,33.3,22,105.8,105,116.7,122.5,125,133.8,78.8,100.6,130.2,170,0,0,0,0,0
45248,3,0,2,120,20,238.3,235.8,235.8,234.2,239.2,194.7,179,202.3,231.1,225.7,0,0,0,0,0
45249,2,0,4,40,21,147.5,148.3,155.8,153.3,155,167.3,131.4,146,135.7,167.9,0,0,0,0,0
45250,4,0,3,50,18,137.5,147.5,145,135,135.8,129.2,128.8,117.4,108,127.8,0,0,0,0,0
45251,4,0,5,23.3,14,115.8,118.3,121.7,107.5,106.7,70.8,109.3,97,92.8,112.6,0,0,0,0,0
45252,1,0,3,40,22,122.5,115.8,119.2,115.8,122.5,145.9,150.2,172.9,171.3,160,0,0,0,0,0
45253,2,0,4,26.7,22,108.3,101.7,100.8,101.7,105,157,137.8,113.5,108.8,141.3,0,0,0,0,0
45254,4,0,5,30,23,123.3,117.5,133.3,145.8,134.2,161.7,150.8,141.8,150,117.8,0,0,0,0,0
45255,1,0,3,36.7,9,120.8,117.5,113.3,104.2,102.5,125.9,119,99.4,133,88.4,0,0,0,0,0
45256,3,0,7,16.7,18,107.5,115,106.7,101.7,102.5,119.7,101.8,103.6,97.4,82.4,0,0,0,0,0
45257,4,0,3,33.3,17,85,94.2,82.5,85.8,94.2,174.3,154.5,127.2,79.2,87.2,0,0,0,0,0
45258,2,0,8,23.3,21,186.7,187.5,186.7,172.5,179.2,216.9,176.8,176.6,174.9,182.2,0,0,0,0,0
45259,5,0,7,16.7,21,114.2,120.8,116.7,113.3,120.8,142.1,152.8,120.9,119.4,100.4,0,0,0,0,0
45260,5,0,2,66.7,15,145,71.7,88.3,111.7,129.2,163.8,152.3,147.2,157.2,146.8,0,0,0,0,0
45261,1,0,4,33.3,18,120.8,114.2,114.2,108.3,102.5,141.1,152,149.8,139.8,121.8,0,0,0,0,0
45262,3,0,3,50,38,145,134.2,137.5,145.8,144.2,145.8,135.5,137.2,151.8,142.5,0,0,0,0,0
45263,4,0,5,40,25,187.5,188.3,185.8,187.5,187.5,199.1,183.2,210.2,229.5,215,0,0,0,0,0
45264,2,0,6,20,16,105.8,105.8,105.8,106.7,109.2,129.9,150.4,118.2,73.3,73.2,0,0,0,0,0
45265,3,0,2,126.7,24,240.8,250.8,255,253.3,250,239.8,273.3,228.5,230.1,244.1,1,1,0,1,0
45266,5,0,1,180,16,178.3,188.3,185,182.5,177.5,167.3,176.5,185.2,178.6,148.5,0,0,0,0,0
45267,1,0,4,40,22,149.2,129.2,143.3,165,148.3,120.4,118.8,142.1,166.1,150.7,0,0,0,0,0
45268,2,0,1,176.7,23,180.8,178.3,173.3,175,179.2,224.8,214.8,201.8,154,164.2,0,0,0,0,0
45269,5,0,5,26.7,21,158.3,154.2,157.5,148.3,131.7,115.6,72.2,40,48.8,78.6,0,0,0,0,0
45270,2,0,3,46.7,16,154.2,147.5,144.2,133.3,140.8,103.2,105.7,118.4,143.8,135,0,1,0,0,0
45271,5,0,5,23.3,12,118.3,113.3,117.5,112.5,109.2,81.4,67.2,74.2,83.8,112.5,0,0,0,0,0
45272,4,0,5,23.3,23,127.5,115,116.7,121.7,122.5,143.3,96.1,109.9,72.1,100.7,0,0,0,0,0
45273,2,0,6,30,26,131.7,158.3,163.3,140.8,180,133.8,133.5,123.3,117.8,142.4,0,0,0,0,0
45274,2,0,3,43.3,13,110,115,123.3,124.2,117.5,134.3,134.6,144,145,131.5,0,0,0,0,0
45275,4,0,6,33.3,24,187.5,189.2,191.7,190,182.5,193.8,205.3,193,189.3,199.5,1,1,0,0,0
45276,1,0,1,113.3,18,112.5,124.2,110.8,110.8,132.5,126.5,116.6,129.4,152.4,166.8,0,0,0,0,0
45277,1,0,4,36.7,17,142.5,138.3,135,150.8,142.5,162.9,150.7,128.3,119.2,107.3,0,0,1,0,0
45278,4,0,7,36.7,20,231.7,235.8,237.5,240,241.7,243.7,243.2,238.1,203,237.9,0,0,0,0,0
45279,2,0,3,93.3,29,279.2,283.3,276.7,279.2,267.5,320.5,300.4,297.7,254.5,235.9,0,0,0,0,0
45280,1,0,3,50,16,112.5,135,141.7,148.3,135,168.6,131.2,98.7,118.6,129.1,0,0,0,0,0
45281,1,0,6,26.7,22,158.3,150.8,140,145,150,192.6,227.2,187.6,157.8,187.8,0,0,0,1,0
45282,2,0,3,43.3,14,126.7,128.3,124.2,123.3,122.5,102.6,118.1,108,110.5,116.4,0,0,0,0,0
45283,2,0,3,53.3,22,155,151.7,148.3,148.3,139.2,136.7,126,111.5,151.8,162.7,0,0,0,0,0
45284,2,0,7,23.3,21,155.8,150,154.2,155,151.7,135.9,156.8,132.8,124.8,157.8,0,1,0,0,0
45285,2,0,2,80,23,142.5,144.2,145,155.8,151.7,152.8,167,183.8,160,160.8,0,0,0,0,0
45286,1,0,7,26.7,19,175,126.7,175,121.7,175,198.7,192.8,198.1,175.1,176.7,0,0,0,1,0
45287,4,0,3,36.7,6,106.7,110.8,110.8,112.5,108.3,101.9,140.4,97.4,122.1,98.2,0,1,0,0,0
45288,3,0,1,113.3,10,117.5,115,112.5,110.8,112.5,62.2,108.2,119,140.9,117.2,0,0,0,0,0
45289,2,0,6,20,21,116.7,115.8,124.2,124.2,123.3,136.8,106.2,104.1,95.3,105.3,0,0,0,0,0
45290,1,0,0,0,19,225.8,240,241.7,240,255,257.5,249.1,250.1,299.4,274.1,1,0,0,0,0
45291,1,0,3,50,17,150,153.3,145.8,146.7,145,126.7,108.5,150.5,170.1,170.9,0,0,0,0,0
45292,1,0,1,100,16,111.7,108.3,100,105,99.2,80.2,92.3,93.7,107,107.8,0,1,0,0,0
45293,2,0,6,20,22,100,110,115.8,116.7,117.5,95.8,121.9,111.7,109.6,139.2,0,0,0,0,0
45294,3,0,5,33.3,16,162.5,173.3,159.2,144.2,154.2,164.5,203.6,192.1,168.9,136.1,0,0,0,0,0
45295,4,0,3,60,18,175.8,175.8,177.5,178.3,185,198.6,214.9,228,238.4,227,0,0,0,1,0
45296,1,0,3,46.7,24,133.3,142.5,136.7,138.3,135,111.4,105.6,117.7,170.6,134.2,0,0,0,0,0
45297,1,0,4,30,18,115,115,113.3,115.8,127.5,77.8,120.2,129.3,125.1,108.2,0,0,0,0,0
45298,2,0,4,36.7,26,147.5,142.5,142.5,138.3,135.8,170.2,134.2,130.6,119.2,125.9,0,0,0,0,0
45299,3,0,6,20,16,119.2,108.3,116.7,109.2,108.3,138.2,140.8,142.2,143.6,109.2,0,0,0,0,0
45300,4,0,4,63.3,23,243.3,245,256.7,255.8,255.8,188.2,195.7,211.6,252.2,278.2,0,0,0,0,0
45301,5,0,4,36.7,20,142.5,139.2,139.2,138.3,136.7,120.6,149.8,154.2,121.1,107.2,0,0,0,0,0
45302,4,0,4,26.7,11,92.5,91.7,106.7,98.3,105.8,104.1,85.6,80.5,122.3,51.2,0,0,0,0,0
45303,1,0,4,46.7,26,185,180,180.8,190,180.8,190,196.9,203.8,222.9,178,0,0,0,0,0
45304,3,0,4,36.7,11,135,144.2,140.8,159.2,144.2,161.3,157.2,182.6,187.3,149.9,0,0,0,1,0
45305,5,0,1,120,25,118.3,119.2,115,116.7,118.3,128.4,159.8,131.6,112.4,120.8,0,0,0,0,0
45306,4,0,3,43.3,19,123.3,126.7,119.2,120,116.7,119.6,151.8,112,148.8,167.2,0,0,0,0,0
45307,5,0,7,33.3,23,233.3,225,220,223.3,205.8,224.9,230.5,239.8,181.3,194.4,0,0,0,1,0
45308,2,0,5,23.3,14,116.7,112.5,110,106.7,106.7,155.3,164.2,183.2,160.2,108.4,0,0,0,0,0
45309,1,0,3,43.3,20,120.8,110,115,108.3,108.3,95.3,96.4,79.4,66.8,89.9,0,0,0,0,0
45310,1,0,8,20,21,155,151.7,135.8,142.5,137.5,162.2,166.5,174.6,165.8,167.2,0,0,0,1,0
45311,4,0,5,30,15,180.8,190.8,165.8,160,148.3,171.2,161,175,155.9,168.1,0,0,0,0,0
45312,1,0,7,16.7,17,115.8,121.7,114.2,107.5,114.2,76.1,127.9,158.3,141.4,119.4,0,0,0,0,0
45313,5,0,1,243.3,19,246.7,241.7,243.3,249.2,240,236,234.9,213.2,174.6,186.3,0,1,0,1,0
45314,3,0,7,20,16,111.7,108.3,114.2,119.2,117.5,123.7,110.1,98.3,85.2,87.9,0,1,0,0,0
45315,1,0,1,96.7,15,117.5,107.5,108.3,103.3,95,125,100.7,106.8,112.7,94.1,0,0,0,0,0
45316,3,0,4,30,25,143.3,146.7,125,120,151.7,144.6,155.6,172.5,163,142.2,0,0,0,0,0
45317,3,0,4,40,21,151.7,143.3,138.3,134.2,141.7,165.7,145.2,162.1,183,169,0,0,0,0,0
45318,5,0,2,53.3,16,113.3,111.7,114.2,109.2,105,94.4,90.7,115.9,96,95.8,0,1,0,0,0
45319,3,0,4,36.7,20,145,139.2,138.3,144.2,149.2,100,113.7,153.7,148.6,127.2,0,0,0,0,0
45320,3,0,4,30,12,105.8,115.8,115,108.3,102.5,154.2,138.9,126.4,92.6,79.2,0,0,0,0,0
45321,5,0,6,26.7,20,148.3,146.7,145.8,144.2,149.2,140.5,165.8,199.3,211.8,160.8,0,0,0,0,0
45322,5,0,4,46.7,17,189.2,180.8,180,178.3,183.3,163.8,174.8,206,198.5,210.1,1,0,0,0,0
45323,2,0,3,50,16,145,143.3,156.7,140.8,142.5,168.5,112.9,162,144.2,137.2,0,1,0,0,0
45324,1,0,3,63.3,17,185,190,188.3,183.3,184.2,157.9,183.3,196.7,184.7,193.2,0,0,0,0,0
45325,1,0,3,43.3,20,122.5,118.3,114.2,115.8,119.2,51.4,90.1,101.8,140.7,148.1,0,0,0,0,0
45326,1,0,5,33.3,24,145,150,151.7,155,154.2,189.6,163.1,128,124.1,156.1,0,0,0,0,0
45327,4,0,6,23.3,16,124.2,115,115.8,110.8,115,127.2,124.8,123.1,130.6,102.9,0,0,0,0,0
45328,4,0,4,23.3,14,109.2,107.5,107.5,91.7,93.3,94.6,95.2,78.8,59.8,61.7,0,0,0,0,0
45329,4,0,1,213.3,26,220.8,222.5,220.8,218.3,212.5,251.9,262,298.8,325.2,239.6,0,0,0,1,0
45330,2,0,7,36.7,20,251.7,250.8,245.8,238.3,243.3,257.5,248.7,248.4,229.3,208.2,0,0,0,1,0
45331,2,0,5,20,23,110.8,110.8,93.3,98.3,90.8,76,113.1,138.1,86.6,67.2,0,0,0,0,0
45332,4,0,2,80,26,157.5,155,150.8,156.7,160.8,174.3,144.8,127.2,162.8,173.6,0,0,0,0,0
45333,3,0,3,50,22,145.8,140.8,147.5,147.5,145.8,166.8,178,148.1,131.7,134.5,0,0,0,0,0
45334,1,0,3,40,28,109.2,119.2,111.7,116.7,122.5,102.1,116.7,157.5,126.1,132.1,0,0,0,0,0
45335,3,0,6,23.3,24,222.5,135,131.7,196.7,184.2,189.1,214.3,215.4,224.3,198.2,0,0,0,0,0
45336,4,0,4,36.7,16,138.3,147.5,151.7,161.7,155,176.5,128.8,118.1,138.2,160.7,0,0,0,0,0
45337,1,0,4,33.3,19,104.2,109.2,117.5,126.7,126.7,181.8,125.9,146.6,186.5,203.7,0,0,0,0,0
45338,5,0,2,73.3,26,143.3,148.3,153.3,147.5,143.3,215.6,175.9,154.6,144.1,153.8,0,0,0,1,0
45339,2,0,2,63.3,17,124.2,130.8,123.3,115.8,130,127.8,158.5,115.2,112.8,109.2,0,0,0,0,0
45340,2,0,9,20,13,152.5,148.3,148.3,134.2,135.8,170.8,186.4,189.6,178.8,169.8,0,0,0,1,0
45341,1,0,2,60,27,114.2,110,115.8,115,120,123.2,108,131.5,98.9,125.8,0,0,0,0,0
45342,3,0,6,30,22,167.5,158.3,159.2,163.3,164.2,132.9,80.2,110.6,92.1,107.5,0,0,0,0,0
45343,5,0,3,43.3,26,127.5,130.8,135.8,129.2,137.5,132.1,120.6,105.2,155,151.3,0,0,0,0,0
45344,1,0,6,20,21,110,114.2,115,120.8,126.7,83.8,111.6,123.8,105.5,115.5,0,0,0,0,0
45345,1,0,1,110,13,113.3,110,110,116.7,119.2,136.5,136.2,107.6,108.3,125.9,0,0,0,0,0
45346,2,0,4,36.7,20,122.5,141.7,138.3,161.7,156.7,149.3,139.3,147.4,125,173.6,0,0,0,0,0
45347,5,0,5,30,17,135,135.8,133.3,123.3,123.3,123.3,96.6,126,99.9,97.1,0,0,0,0,0
45348,4,0,0,0,23,118.3,123.3,123.3,119.2,130.8,144.9,107.7,151.3,130.7,136.8,0,0,0,0,0
45349,3,0,3,36.7,23,99.2,114.2,103.3,100,95,90.9,79.8,69.9,64.4,65.8,0,1,0,0,0
45350,5,0,7,16.7,20,99.2,100.8,103.3,103.3,110,113,94.2,124.4,116.8,106.6,0,1,0,0,0
45351,5,0,3,63.3,21,176.7,177.5,173.3,176.7,183.3,203.2,211,144.1,178.2,159.4,0,0,0,0,0
45352,5,0,7,16.7,17,116.7,112.5,113.3,112.5,106.7,71.8,47.9,53.7,59.4,77.5,0,0,0,0,0
45353,2,0,2,90,29,174.2,175.8,177.5,174.2,164.2,147.2,152.5,151,175.8,156.2,1,1,0,0,0
45354,4,0,4,30,16,115.8,120,120,120,125,124.9,121.1,126.2,108.8,128.9,0,0,0,0,0
45355,2,0,6,20,15,115,120.8,117.5,120,118.3,95.4,113.2,91.8,97.2,96.3,0,0,0,0,0
45356,4,0,6,33.3,21,177.5,183.3,235,255,246.7,199.9,202.5,212.8,216.9,227.2,0,1,0,1,0
45357,5,0,3,60,21,168.3,175,156.7,150,140.8,163,177.9,165,152.8,104.3,0,0,0,0,0
45358,1,0,7,20,13,115,120,116.7,115.8,120.8,124,137.5,174.4,162.9,149.2,0,0,0,0,0
45359,5,0,1,143.3,18,141.7,147.5,146.7,143.3,143.3,171.5,182.7,181.3,119.5,129.9,0,0,0,0,0
45360,1,0,3,63.3,23,189.2,194.2,189.2,186.7,185.8,189,195.3,213,213.3,207.8,0,0,0,1,0
45361,5,0,2,90,16,185.8,179.2,131.7,150,144.2,87.4,111.7,144.1,154.1,170.1,0,0,0,0,0
45362,3,0,1,140,27,149.2,140.8,145,144.2,138.3,197.5,199.4,186.8,153.6,141.1,0,0,0,0,0
45363,2,0,5,23.3,15,117.5,118.3,116.7,109.2,117.5,130.3,135.8,125.2,111.9,93.5,0,0,0,0,0
45364,3,0,3,76.7,27,221.7,222.5,215.8,206.7,196.7,233.2,226.6,186.2,185.9,187.5,1,0,0,1,0
45365,5,0,1,130,15,124.2,127.5,118.3,124.2,118.3,114.8,94.5,97.3,86.6,102.9,0,0,0,0,0
45366,4,0,3,50,25,146.7,151.7,143.3,141.7,145.8,137.3,138.2,120.2,167.9,152.4,0,0,0,0,0
45367,1,0,3,63.3,12,155,163.3,190,135,80,197.5,181.5,152,110.5,105.8,0,0,0,0,0
45368,2,0,7,23.3,17,148.3,151.7,145.8,134.2,128.3,117.9,132.5,144.2,137,84.3,0,0,0,0,0
45369,2,1,5,70,25,371.7,348.3,380,345,349.2,345.8,321.2,306.2,362.1,362.8,0,0,0,1,0
45370,5,0,1,170,17,171.7,170,176.7,179.2,186.7,180.9,196.4,209.6,193.5,205.2,0,1,0,0,0
45371,3,0,4,33.3,20,119.2,136.7,124.2,99.2,101.7,69,101.2,72.6,81.9,54.9,0,0,0,0,0
45372,2,0,5,50,23,244.2,236.7,241.7,239.2,235.8,222.1,218,189.4,180.9,225,0,0,0,0,0
45373,5,0,5,26.7,24,136.7,140,130.8,137.5,139.2,160,127,113.3,127.5,136.6,0,0,0,0,0
45374,1,0,4,46.7,26,188.3,186.7,177.5,181.7,168.3,173.2,178.7,165.6,158.1,175.2,0,0,0,1,0
45375,4,0,6,16.7,16,95.8,85,85.8,96.7,112.5,0,0,25.2,76.5,121.9,0,0,0,0,0
45376,3,0,9,0,23,114.2,120.8,117.5,110,108.3,128,122.8,66.8,95.2,112.2,0,0,0,0,0
45377,5,0,7,16.7,16,112.5,97.5,116.7,113.3,105,137,124.8,91.7,73.5,57.5,0,0,0,0,0
45378,1,0,2,63.3,24,114.2,119.2,124.2,122.5,109.2,121,114.7,98.2,103.8,94.8,0,0,0,0,0
45379,2,0,3,86.7,26,264.2,256.7,254.2,245,235.8,226.1,208.3,263.1,244.5,241.8,0,0,0,0,0
45380,1,0,1,143.3,28,142.5,145.8,150,139.2,140,162,117.1,162.3,165.9,104.4,0,0,0,0,0
45381,1,0,5,20,25,98.3,106.7,115.8,120.8,112.5,79.6,111.2,103.1,110.5,119.2,0,0,0,0,0
45382,2,0,2,56.7,22,105.8,107.5,106.7,110.8,116.7,195.7,109.8,124.4,137.7,134.3,0,0,0,0,0
45383,2,0,5,43.3,22,191.7,199.2,210.8,201.7,210.8,167.5,193.6,182.4,208.5,218.2,1,0,0,1,0
45384,1,0,6,20,25,114.2,115,114.2,107.5,107.5,100.3,122.2,111.9,95.9,107.5,0,0,0,0,0
45385,4,0,4,30,17,111.7,114.2,113.3,108.3,113.3,120.2,147.3,166.5,154.3,137,0,0,0,0,0
45386,2,0,5,46.7,20,230,235,239.2,226.7,235,317.4,302.7,299.2,251.3,242,0,0,0,1,0
45387,4,0,0,0,19,185,180.8,171.7,171.7,165,150.7,140.8,132.8,157.5,151.3,0,0,0,0,0
45388,4,0,3,63.3,24,182.5,192.5,213.3,192.5,202.5,204.1,218,226.3,221.9,252.2,0,0,0,0,0
45389,5,0,3,40,21,116.7,115,118.3,122.5,119.2,132.4,110.6,87.7,126.8,138.2,0,0,0,0,0
45390,4,0,3,40,17,111.7,108.3,114.2,110.8,115,152.5,104.2,83.4,93.9,92.9,0,0,0,0,0
45391,4,0,1,123.3,22,123.3,124.2,124.2,122.5,116.7,128.8,144.3,137.8,97.6,117.4,0,0,0,0,0
45392,4,0,3,76.7,19,217.5,225.8,225,235,215,184,204.4,196.9,208.3,228.7,0,0,0,0,0
45393,1,0,6,20,25,113.3,110.8,109.2,108.3,112.5,167.5,158.9,148.9,154.6,155.7,0,0,0,0,0
45394,3,0,6,16.7,16,115.8,72.5,92.5,101.7,92.5,116.6,106.5,98.7,86.1,75.4,0,0,0,0,0
45395,3,0,4,40,22,152.5,144.2,151.7,150,143.3,112.3,134.9,129.4,107.1,116.5,0,0,0,0,0
45396,5,0,3,56.7,22,165,171.7,126.7,150,143.3,158.2,143.1,173.8,178.3,148.1,0,0,0,0,0
45397,1,0,7,16.7,17,108.3,115,118.3,115,111.7,134,126.3,154.4,124.7,124.6,0,0,0,0,0
45398,3,0,1,116.7,22,110.8,114.2,115.8,110,105,73.3,103.3,108.8,91.8,72.1,0,0,0,0,0
45399,3,0,4,46.7,20,162.5,166.7,175.8,175.8,178.3,178.4,153.1,128.4,176.9,191,0,0,0,0,0
45400,5,0,1,150,21,148.3,148.3,152.5,145,150,151,178.2,163.8,175.3,138.8,0,0,0,0,0
45401,4,0,6,30,17,170.8,154.2,167.5,163.3,178.3,142.3,160.1,96.5,129.2,182.5,0,0,0,0,0
45402,1,0,6,20,15,111.7,104.2,112.5,115,115,133.6,121.6,134.7,140,115.4,0,0,0,0,0
45403,2,0,6,26.7,17,140.8,147.5,157.5,146.7,143.3,109.8,104.2,142.8,141.5,136.6,0,0,0,0,0
45404,1,0,5,20,20,96.7,96.7,100,108.3,107.5,122.2,66.7,63.1,79.8,88.8,0,0,0,0,0
45405,2,0,6,30,22,176.7,168.3,167.5,167.5,167.5,166.8,147.4,163.3,187.2,171.9,1,0,0,1,0
45406,2,0,5,33.3,16,151.7,153.3,155.8,151.7,143.3,163.9,164.2,151.9,153.4,145.1,0,0,0,0,0
45407,4,0,4,30,13,110.8,114.2,115.8,112.5,114.2,142.6,167.7,170.6,142.4,132.8,0,0,0,0,0
45408,1,0,7,23.3,26,150,145,146.7,143.3,137.5,141.3,153.9,125.4,115.7,96.7,0,0,0,0,0
45409,4,0,1,90,19,90.8,89.2,90.8,95.8,95,110,111.8,75.4,72,72.9,0,0,0,0,0
45410,1,0,1,110,19,101.7,103.3,110,108.3,96.7,129,130.5,114.1,76.4,65.8,0,0,0,0,0
45411,4,0,6,20,17,100,111.7,115,114.2,115,128.4,124.5,95.2,104.2,127.3,0,0,1,0,0
45412,4,0,8,30,29,198.3,215,217.5,189.2,190,193.3,182.9,185.3,200.2,189.2,0,1,0,1,0
45413,2,0,4,30,20,101.7,109.2,103.3,104.2,100.8,52.5,109.7,112.2,131.8,112.2,0,0,0,0,0
45414,1,0,3,36.7,23,112.5,107.5,109.2,106.7,102.5,56.2,99.8,54.8,58.8,74.1,0,0,0,0,0
45415,4,0,5,30,16,124.2,115,140.8,140.8,110.8,127.8,85.5,92.9,93.5,140.9,0,0,0,0,0
45416,2,0,1,186.7,16,185,180.8,184.2,173.3,178.3,181.2,173.4,184.3,166.2,176.2,0,0,0,1,0
45417,3,0,3,40,15,115.8,118.3,112.5,111.7,110,133.2,125.7,114.1,129.2,114.4,0,0,0,0,0
45418,1,0,3,60,22,178.3,180,189.2,185.8,193.3,147.1,129.8,156.6,167.3,219.2,0,0,0,0,0
45419,4,0,4,63.3,29,250,235,240,244.2,245.8,282.4,243,270.6,278.5,269.8,1,0,0,0,0
45420,2,0,3,40,21,113.3,120.8,115.8,108.3,112.5,126.2,127.1,126.2,110.4,114.7,0,0,0,0,0
45421,1,0,3,63.3,19,173.3,160.8,188.3,183.3,190,196.2,217.2,211.5,215.5,193.4,0,0,0,1,0
45422,5,0,2,63.3,19,126.7,134.2,145.8,133.3,110,47.2,49.8,88.8,89.3,107.8,0,0,0,0,0
45423,5,0,2,93.3,14,173.3,185,182.5,180,185,191.2,183.4,201.6,234.5,239.5,0,0,0,0,0
45424,5,0,5,30,20,145,147.5,140.8,142.5,139.2,127,148.8,138.2,122.8,127.9,0,0,1,0,0
45425,4,0,1,96.7,14,88.3,95,86.7,87.5,75,127.9,124.9,78.8,72.8,72.6,0,0,0,0,0
45426,5,0,2,90,31,170.8,175,177.5,176.7,180,201.3,221.5,205.1,232.4,227.8,0,0,0,1,0
45427,3,0,1,296.7,31,283.3,276.7,285,294.2,299.2,332.5,279.3,285.4,325,337.6,0,0,0,1,0
45428,3,0,4,30,16,115.8,113.3,112.5,119.2,113.3,111.3,106.5,73.8,118.4,87.3,0,0,0,0,0
45429,2,0,3,56.7,22,170.8,165,175,180,173.3,206.5,190.2,206,187.5,186,0,0,0,1,0
45430,1,0,5,23.3,20,101.7,104.2,104.2,100,102.5,116.6,122.8,127.8,133,101.8,0,0,0,0,0
45431,3,0,6,20,17,107.5,110.8,107.5,108.3,114.2,112.8,88.3,56.5,48.9,104.1,0,1,0,0,0
45432,4,0,5,30,24,151.7,145.8,152.5,148.3,137.5,149.8,154.2,124.5,130.2,130.6,0,1,0,0,0
45433,4,0,3,53.3,17,159.2,153.3,144.2,155.8,161.7,193.5,184.7,170.5,163.2,183.9,0,1,0,1,0
45434,4,0,3,63.3,25,189.2,190,185.8,175.8,183.3,166.3,161.1,156.5,210.2,207.6,0,0,0,0,0
45435,2,0,1,153.3,20,151.7,147.5,136.7,140.8,145.8,127.8,149.5,209,159.9,150.4,0,0,0,0,0
45436,1,0,7,23.3,20,146.7,144.2,149.2,145,143.3,153.7,135.3,161.6,148.1,157.5,0,0,0,0,0
45437,2,0,1,146.7,21,151.7,152.5,155.8,149.2,145.8,222.2,183.1,182.9,153.6,131.9,1,0,0,0,0
45438,1,0,6,20,25,133.3,120,130.8,137.5,143.3,160,147,174.8,160.2,175.8,0,0,0,0,0
45439,5,0,3,53.3,19,147.5,140.8,156.7,154.2,150,233.4,207.2,184.8,159.8,141.4,0,0,0,0,0
45440,4,0,2,76.7,23,138.3,136.7,130.8,146.7,149.2,156.3,165.6,157.8,167.4,140.2,0,0,0,0,0
45441,5,0,2,53.3,10,105.8,100.8,105,106.7,115,153.3,144.5,103,96.5,83.4,0,0,0,0,0
45442,5,0,5,23.3,21,101.7,96.7,100,98.3,113.3,117.2,118.2,128.5,134.1,142.1,0,0,0,0,0
45443,1,0,3,106.7,25,220,205.8,234.2,274.2,310.8,286.6,307.9,297.8,284.5,285.6,1,0,0,1,0
