"ID","GROUP","CHEF_CLUB","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y2","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","CREDIT_PROBLEM","RETURN_FLAG","BENEFIT_FLAG","BUYER_FLAG"
224,3,0,3,70,23,203.3,202.5,209.2,211.7,214.2,204.5,235.8,236.7,229.6,211,0,0,0,0,0
225,3,0,2,53.3,21,120,125,114.2,100.8,103.3,122.7,101.5,132.2,99.2,100.8,0,0,0,0,0
226,4,0,2,56.7,29,112.5,121.7,130.8,120.8,118.3,80.2,71.5,105.2,148.5,166.2,0,0,0,0,0
227,1,0,0,0,17,115,105.8,94.2,95.8,99.2,72.1,66.9,84.2,51.5,87.7,0,0,0,0,0
228,5,0,5,36.7,34,175.8,178.3,178.3,178.3,170.8,174.5,216.1,139.1,138.3,168.4,1,0,0,0,1
229,5,0,2,56.7,19,107.5,107.5,109.2,111.7,105,63.9,63.8,97.8,116.5,99.1,0,0,0,0,1
230,1,0,4,53.3,18,204.2,215,210.8,207.5,207.5,239,235.2,241.4,235.5,228.3,1,0,0,0,0
231,3,0,5,23.3,21,122.5,115.8,112.5,110.8,106.7,71.2,138,140.2,158.8,136.3,0,0,0,0,0
232,5,0,1,133.3,19,133.3,132.5,125.8,134.2,128.3,141.6,138.2,165.2,125.8,102.4,0,0,0,0,0
233,1,0,2,36.7,25,115,131.7,140.8,191.7,67.5,196.4,150,139.7,133.2,80.2,0,0,0,0,0
234,1,0,2,43.3,17,113.3,103.3,100.8,85,71.7,88.7,90.2,99.1,109.7,56.8,0,0,0,0,0
235,2,0,5,33.3,23,156.7,161.7,160.8,160.8,165,233.1,216.6,198.8,210.1,162.9,0,0,0,0,0
236,5,0,2,60,20,116.7,115,119.2,115,115.8,150.3,125.8,82.2,115.8,135.5,0,1,0,0,0
237,2,0,4,63.3,31,244.2,254.2,250.8,246.7,243.3,274.4,264.2,231.9,229.8,268.4,0,0,0,1,0
238,2,0,2,53.3,19,112.5,100.8,103.3,103.3,102.5,144.2,124.1,91.2,117.1,108.3,0,1,0,0,0
239,3,0,5,26.7,21,130.8,122.5,130.8,103.3,101.7,128.2,105,95.1,105.6,83.8,0,0,0,0,0
240,5,0,2,60,17,116.7,114.2,111.7,105,110.8,165.8,170.4,163.4,138.5,94.4,0,0,0,0,0
241,5,0,3,53.3,21,151.7,146.7,145,147.5,146.7,91.7,115.4,122.7,143.8,169.9,0,0,0,0,0
242,3,0,3,50,22,145,145.8,144.2,142.5,133.3,115.8,103.4,126,132.4,76.6,0,0,0,0,0
243,1,0,9,23.3,26,185.8,195.8,190,191.7,199.2,176.9,169.3,181.3,175,206.2,0,0,0,0,1
244,5,0,6,23.3,25,135.8,132.5,145.8,155,131.7,94.5,69.8,118.3,103.7,155.3,0,0,0,0,0
245,2,0,6,20,19,112.5,111.7,115.8,111.7,114.2,77.3,79.8,105.3,116.3,92.9,0,0,0,0,0
246,5,0,5,23.3,20,119.2,110.8,108.3,115.8,117.5,76.4,84,123.9,140.2,122,0,0,0,0,0
247,1,0,4,63.3,35,245.8,250.8,230,227.5,222.5,282.8,253,258.1,213.7,214.7,0,0,0,1,0
248,4,0,5,50,30,239.2,238.3,247.5,249.2,250,239.7,263.2,253.4,225,259.8,0,0,0,0,0
249,4,0,5,23.3,22,125,116.7,108.3,107.5,110,65.3,67.2,54.7,108.2,107,0,0,0,0,0
250,5,0,4,33.3,26,135.8,131.7,137.5,140.8,136.7,132.3,165.9,162.8,101.1,111.1,0,0,0,0,0
251,5,0,3,100,22,292.5,290.8,314.2,320.8,310,285.3,315.4,294.4,285.6,297,0,0,0,0,0
252,3,0,9,16.7,15,129.2,144.2,125,123.3,101.7,71.3,77.6,74.1,83.1,100.3,0,0,0,0,0
253,1,0,3,73.3,17,218.3,211.7,219.2,212.5,209.2,142.1,191.4,207.4,200.2,228.7,1,0,0,0,0
254,1,0,5,33.3,20,152.5,150,163.3,162.5,156.7,91.8,108.4,104.6,129.2,117.3,0,0,0,0,0
255,5,0,4,30,23,116.7,115,146.7,120,113.3,105.6,132.5,139.4,168.8,163.2,0,0,0,0,0
256,2,0,3,46.7,19,139.2,136.7,137.5,150,163.3,162.4,189.8,160.2,164.3,194.9,0,0,0,1,0
257,2,1,3,136.7,22,344.2,409.2,451.7,402.5,373.3,378.2,380.3,372.4,358.6,348.9,0,0,0,1,0
258,3,0,4,40,25,142.5,148.3,148.3,144.2,145,102.3,118.8,109.7,121.7,131.2,0,0,0,0,0
259,4,0,3,36.7,14,105.8,118.3,120.8,121.7,125,173.2,169.7,184.3,159.4,137.5,0,0,0,0,0
260,2,0,1,153.3,14,150.8,154.2,151.7,157.5,151.7,185.2,188.3,186.1,183.9,192.7,0,0,0,1,0
261,2,0,2,60,20,109.2,105.8,95.8,98.3,115.8,91.5,93.8,98,119.4,104.7,0,0,0,0,0
262,3,0,6,30,21,180,164.2,166.7,161.7,160.8,154.5,106.2,110.9,139.7,153.5,0,0,0,0,1
263,3,0,3,96.7,26,317.5,304.2,274.2,268.3,280.8,262.1,278.8,302.3,281.9,296.6,0,0,0,1,0
264,2,0,2,53.3,18,98.3,100.8,105,106.7,110.8,94.4,76.4,81.5,102.5,101.6,0,0,0,0,0
265,5,0,6,20,14,108.3,110.8,110,119.2,106.7,74.5,66.7,61.1,93.7,61.5,0,0,0,0,0
266,1,0,4,43.3,20,177.5,179.2,176.7,183.3,171.7,173.8,154.5,155.3,174.2,162.1,1,0,0,0,0
267,3,0,3,50,28,136.7,146.7,145.8,148.3,146.7,148.7,203.2,210.5,189.8,151.3,0,0,0,0,0
268,2,0,3,43.3,16,119.2,119.2,121.7,120.8,120.8,98.6,103.5,86.1,99.8,150.4,0,0,0,0,0
269,1,0,3,36.7,20,109.2,108.3,111.7,113.3,112.5,89.1,74.4,83.3,82.3,99.5,0,1,0,0,0
270,1,0,0,0,24,240.8,247.5,250.8,248.3,247.5,299.9,311.2,288.2,299.7,275.3,0,0,0,1,0
271,5,0,3,53.3,22,151.7,149.2,149.2,152.5,155,124.9,148.7,138.8,170.4,169.2,0,0,0,0,0
272,2,0,6,26.7,25,145.8,147.5,147.5,153.3,154.2,143.3,148.8,126.7,162,177.1,0,0,0,0,0
273,4,0,3,36.7,17,100.8,99.2,102.5,106.7,106.7,147.8,84.2,96.2,104.5,76.8,0,0,0,0,0
274,2,0,3,40,18,117.5,117.5,119.2,123.3,115.8,112.4,82,97.8,105.1,116,0,0,0,0,0
275,3,0,4,33.3,17,155,132.5,142.5,130,133.3,125.1,111.7,135.8,132.5,102.2,0,0,0,0,0
276,3,0,4,40,24,143.3,148.3,149.2,156.7,156.7,196.3,230.8,228,220,224.2,0,0,0,0,0
277,4,0,3,40,17,110.8,117.5,122.5,119.2,115,116.8,122.2,87.3,77.9,121.7,0,0,0,0,0
278,3,0,2,56.7,22,105,104.2,113.3,110.8,108.3,82.5,125.5,107.3,137.7,96.9,0,0,0,0,0
279,5,0,4,46.7,30,178.3,180.8,184.2,178.3,177.5,135.6,134.9,126.7,132.5,136.1,0,0,0,0,0
280,3,0,4,56.7,24,230.8,183.3,205.8,215.8,214.2,180.2,169.8,207.2,195.2,178.1,0,0,0,1,1
281,5,0,4,36.7,25,119.2,140,133.3,144.2,151.7,91,137.1,158.7,154.8,138.2,0,0,0,0,0
282,4,0,8,16.7,17,125.8,129.2,127.5,106.7,100,131.9,102,80.2,92.5,92.2,0,0,0,0,0
283,2,0,4,26.7,21,96.7,84.2,90,114.2,104.2,88.6,101.9,153,132.7,110.2,0,0,0,0,0
284,5,0,4,46.7,20,185.8,174.2,170.8,174.2,176.7,203.9,209.8,193.7,185.1,176.4,0,0,0,0,1
285,2,0,7,20,14,112.5,129.2,126.7,127.5,118.3,151.8,135.6,138.9,153.8,131,0,0,0,0,0
286,5,0,3,40,19,120,115.8,111.7,109.2,107.5,148.7,133.5,102.3,97.3,106.3,0,0,0,0,0
287,5,0,6,26.7,20,148.3,148.3,140.8,144.2,136.7,144.6,134.6,85.6,92.1,79.8,0,0,0,0,0
288,2,0,2,66.7,16,132.5,125.8,122.5,125,130.8,97.8,107.2,140.2,131.6,132.2,0,0,0,0,0
289,1,0,4,33.3,17,131.7,134.2,122.5,131.7,145.8,101.3,96.2,120.8,155.1,181.7,0,0,0,0,1
290,3,0,4,30,17,112.5,110,104.2,104.2,104.2,105.8,117.8,120.4,107.1,88.2,0,0,0,0,0
291,2,0,4,30,16,117.5,108.3,110.8,112.5,110,96.1,156.8,154.8,135.9,126,0,0,0,0,0
292,2,0,6,20,14,97.5,99.2,104.2,110,103.3,101.4,140.3,129,101.2,80.1,0,0,0,0,0
293,4,0,4,30,17,115,112.5,119.2,124.2,124.2,74.4,71.4,58.2,108.1,151.6,0,0,0,0,0
294,2,0,3,36.7,19,115,102.5,102.5,109.2,120,47.8,57.7,95.4,133.9,146.3,0,0,0,0,0
295,1,0,6,23.3,15,134.2,133.3,142.5,165.8,165,138.1,150.2,155.8,148,166.4,0,0,0,0,0
296,4,0,3,53.3,17,161.7,161.7,154.2,150.8,147.5,191.6,165.5,172.2,169.2,172.8,0,0,0,1,0
297,1,0,2,66.7,11,110,110,130,129.2,124.2,163.3,153.2,162.8,182.3,163.8,0,0,0,0,0
298,2,0,4,66.7,25,259.2,260,260.8,258.3,246.7,272,277.8,275.1,251.8,254.8,0,0,0,0,0
299,3,0,8,23.3,26,175,170.8,176.7,184.2,179.2,171.7,175.5,178.6,227.3,215.2,1,0,0,0,0
300,1,0,2,73.3,17,132.5,138.3,148.3,150,142.5,176.3,162.2,154.4,158.2,139.5,0,0,0,0,0
301,4,0,1,123.3,19,118.3,123.3,133.3,107.5,116.7,136.4,131.2,112.8,101,108.8,0,0,0,0,0
302,3,0,2,56.7,19,116.7,111.7,111.7,119.2,117.5,100.5,86.1,139.7,144.6,156.8,0,0,0,0,0
303,2,0,6,20,20,115.8,119.2,112.5,112.5,103.3,68.2,50.5,40.6,81.6,83.4,0,0,0,0,0
304,3,0,5,26.7,28,159.2,152.5,148.3,155,130,132.4,105.2,105.7,111.4,117.8,0,0,0,0,0
305,5,0,3,50,25,148.3,157.5,158.3,159.2,155,110.9,95.7,115.3,111.9,163.2,0,0,0,0,0
306,2,0,6,26.7,17,140.8,139.2,144.2,147.5,154.2,180.8,146.2,114.5,122.6,136.5,0,0,0,0,0
307,1,0,3,36.7,10,110,105.8,102.5,104.2,117.5,123.9,92.1,106.3,91.4,104.4,0,0,0,0,0
308,1,0,2,76.7,19,147.5,144.2,152.5,143.3,147.5,199.7,148.9,158.3,161.8,171.9,0,0,0,0,0
309,1,0,6,20,9,100.8,100,107.5,115.8,118.3,116.4,122.1,113.8,114.8,110.8,0,0,0,0,0
310,3,0,1,110,21,120,110.8,107.5,105.8,104.2,71.4,53.5,98.8,93.2,80.2,0,0,0,0,0
311,4,0,4,26.7,25,143.3,121.7,90,105.8,118.3,115,107.1,116.6,122.2,97.8,0,0,0,0,0
312,2,0,2,86.7,25,183.3,186.7,180.8,178.3,168.3,103.2,106.8,119.1,111.8,142.8,0,0,0,0,0
313,1,0,10,16.7,27,145,147.5,143.3,139.2,135,140.8,164.5,114.3,102.8,92.8,0,0,0,0,0
314,3,0,6,20,17,110.8,118.3,118.3,115.8,114.2,95.8,93.5,69.4,74.2,98.1,0,0,0,0,0
315,5,0,2,83.3,22,258.3,223.3,160,85,163.3,121.2,195.3,135.2,132.3,149.7,0,0,0,0,0
316,5,0,4,30,18,118.3,120.8,115,120.8,124.2,65.6,62.7,122.1,142.8,172.8,0,0,0,0,0
317,1,0,5,30,17,150.8,146.7,143.3,146.7,145.8,137.3,167.5,173.6,163.3,136.5,0,0,0,0,0
318,1,0,6,33.3,27,165.8,172.5,176.7,174.2,192.5,194.4,215.7,181.4,187.5,181.2,0,0,0,0,0
319,5,0,4,33.3,21,111.7,123.3,125.8,123.3,125.8,145.2,171,169.2,135.5,147.8,0,0,0,0,0
320,1,0,1,156.7,16,148.3,155,154.2,146.7,155,92.4,129.7,145.8,161.7,185.3,0,0,0,0,0
321,2,0,3,43.3,25,105,115.8,120.8,121.7,121.7,156.7,158.4,158.8,153.2,171.3,0,0,0,0,0
322,1,0,8,30,23,225.8,220.8,224.2,222.5,206.7,210.2,178.5,169.5,174.8,205.4,0,0,0,0,0
323,5,0,5,26.7,19,125.8,125,112.5,110,119.2,161.1,147.6,153.2,157.6,161.2,0,0,0,0,0
324,4,0,1,296.7,19,300,300.8,295.8,300,302.5,279.5,272.2,292,282.1,296.8,0,0,0,0,1
325,5,0,5,33.3,25,185,185,181.7,165,168.3,210.6,187.3,211.5,188,158.5,1,0,0,0,1
326,4,0,2,66.7,22,142.5,144.2,133.3,140,145,131,88.6,108.6,98.5,138.1,0,0,0,0,1
327,2,0,4,0,14,115.8,82.5,53.3,2.5,41.7,64.8,89.2,105.3,95.9,115.5,0,0,0,0,0
328,2,0,4,30,20,119.2,114.2,110.8,112.5,114.2,101.8,109.8,94.6,106.2,126.3,0,0,0,0,0
329,1,0,3,33.3,17,108.3,105.8,91.7,98.3,99.2,98.6,64.5,87,54.4,42.6,0,0,0,0,1
330,4,0,7,16.7,22,103.3,111.7,107.5,105.8,111.7,99.2,86.3,136.9,113.6,112.6,0,0,0,0,0
331,3,0,5,23.3,18,110.8,106.7,108.3,109.2,110.8,187.4,137.2,132.7,144.8,115.7,0,0,0,0,0
332,5,0,3,30,22,90,75,87.5,109.2,110.8,113.5,112.7,108.4,112.4,110.2,0,0,0,0,0
333,2,0,2,60,23,123.3,123.3,115.8,115.8,117.5,88.7,120.8,72.8,131.7,126.9,0,0,0,0,0
334,3,0,5,30,11,130.8,123.3,146.7,152.5,150.8,140.8,122.8,129.4,166.2,185.8,0,0,0,0,0
335,1,0,3,43.3,16,99.2,103.3,107.5,113.3,122.5,113.2,124.5,78.1,70.1,94.9,0,1,0,0,0
336,1,0,6,26.7,20,138.3,138.3,145,147.5,144.2,155.3,143.5,139.8,154.5,158.1,0,0,0,0,0
337,5,0,2,60,26,117.5,119.2,123.3,113.3,126.7,165.8,175.7,152.6,148.1,158.5,0,0,0,0,0
338,2,0,1,173.3,21,179.2,172.5,186.7,180,186.7,198.2,152.7,144.3,138.1,135.8,0,0,0,0,1
339,1,0,2,66.7,19,102.5,115,102.5,172.5,131.7,116.4,153.9,106.3,106.3,134.9,0,0,0,0,0
340,3,0,4,56.7,21,151.7,220.8,248.3,208.3,224.2,168,208.8,187.3,166.5,203.1,0,1,0,1,0
341,1,0,6,23.3,19,135.8,130.8,138.3,151.7,153.3,103.3,123.3,143.6,153,171.9,0,0,0,0,0
342,2,0,6,20,18,111.7,111.7,115,105,101.7,80.7,100.7,117.5,108,100.7,0,0,0,0,0
343,2,0,7,20,22,127.5,136.7,140,129.2,124.2,113.2,96.4,92.6,98.9,112.3,0,0,0,0,0
344,5,0,4,23.3,19,112.5,126.7,70.8,83.3,101.7,92.6,69.2,86.7,105.2,126.1,0,1,0,0,0
345,2,0,5,46.7,25,232.5,244.2,239.2,236.7,240,235.7,244.1,274,267.2,231.2,0,0,0,0,0
346,3,0,2,73.3,23,145.8,146.7,142.5,151.7,152.5,124.5,111.2,129.2,152.8,188.8,0,0,0,0,0
347,3,0,5,36.7,25,165,180,180.8,172.5,190,130.2,164.9,182.2,195.9,216.1,0,0,0,1,1
348,5,0,3,76.7,23,201.7,199.2,215.8,223.3,223.3,233.5,229.3,239.5,213.2,242.5,0,0,1,0,0
349,1,0,3,50,13,140.8,133.3,142.5,146.7,145.8,118.6,149.7,154.6,142.6,154.9,0,0,0,0,0
350,3,0,2,53.3,25,108.3,105.8,115.8,110,112.5,97.6,89.2,130.2,125.9,106.9,0,0,0,0,0
351,3,0,5,30,19,176.7,155,144.2,140,102.5,145.4,139.3,147.7,131.3,124.9,0,0,0,0,0
352,1,0,8,20,20,141.7,141.7,144.2,151.7,146.7,138.3,141,160,162.6,144.3,0,0,0,0,0
353,3,0,6,43.3,24,240,252.5,248.3,251.7,252.5,208.2,212,185.2,234.5,230.8,0,0,0,0,0
354,2,0,6,26.7,24,147.5,150.8,152.5,144.2,140.8,138.1,146.6,159.4,149.3,160.5,0,0,0,0,0
355,3,0,2,76.7,32,150.8,154.2,147.5,121.7,127.5,161.7,117.1,138.1,112.4,81.8,0,0,0,0,0
356,3,0,5,23.3,19,110.8,115.8,100.8,110,122.5,90.4,87.4,117.8,133.7,132.8,0,0,0,0,0
357,1,0,6,26.7,23,149.2,152.5,154.2,152.5,140.8,167.4,158.1,132.5,143.9,150.8,0,0,0,0,1
358,5,0,1,123.3,14,116.7,106.7,107.5,113.3,120.8,134.8,130.1,157.4,138.5,142.4,0,0,0,0,0
359,1,0,4,53.3,22,190.8,199.2,201.7,202.5,205.8,215.9,224.5,229.4,227.4,212.5,0,0,0,1,0
360,3,1,8,40,26,300,297.5,307.5,316.7,314.2,311.3,338.9,338.2,351.2,336.4,0,0,0,1,0
361,4,0,5,36.7,19,181.7,173.3,175.8,168.3,178.3,213.2,224.9,199.6,215.3,208,0,0,0,1,1
362,3,0,4,30,22,93.3,101.7,102.5,108.3,120.8,155.6,148,132.2,140.8,156,0,0,0,0,0
363,3,0,1,120,17,118.3,114.2,110.8,118.3,112.5,118.8,139.6,123.8,95.7,95.3,0,0,0,0,0
364,5,0,5,43.3,19,212.5,200.8,221.7,221.7,214.2,291.8,310.4,228.5,213.2,191.2,0,1,0,1,0
365,4,0,6,23.3,18,135.8,134.2,131.7,137.5,138.3,164.2,126.8,108.5,123.2,123.6,0,0,0,0,0
366,5,0,3,63.3,21,182.5,180.8,188.3,186.7,185,184.2,178.7,184.6,197.2,208.4,0,0,0,0,0
367,2,0,9,20,24,155,146.7,147.5,155.8,154.2,88.6,108.8,135.7,128.8,143,0,1,0,0,0
368,4,0,3,53.3,26,127.5,137.5,154.2,156.7,157.5,152.1,157,109.8,127.5,177.8,0,1,0,0,0
369,1,0,7,16.7,22,121.7,115,104.2,102.5,103.3,155.6,110.3,109.8,79.8,85.2,0,0,0,0,0
370,1,0,7,23.3,18,130.8,122.5,138.3,139.2,151.7,137.7,139.6,145.7,168,165.7,0,0,0,0,0
371,1,0,2,50,13,113.3,106.7,110,96.7,95.8,129.8,105.8,108.2,64.6,57.2,0,0,0,0,0
372,4,0,3,46.7,19,147.5,155,149.2,139.2,146.7,186.4,204.5,195.4,180.5,134.3,0,0,0,0,0
373,5,0,5,30,23,145.8,149.2,138.3,137.5,149.2,150.2,153,135.8,155.6,157.9,0,0,0,0,0
374,4,0,5,33.3,15,164.2,173.3,183.3,156.7,167.5,166.3,155.5,163.8,145.8,164.8,0,0,0,0,0
375,4,0,6,20,15,103.3,112.5,115.8,112.5,118.3,165.7,140.3,118.3,155.6,137.2,0,0,0,0,0
376,3,0,5,23.3,25,158.3,95,64.2,109.2,146.7,188.4,182.6,121.3,141.7,163.8,0,0,0,0,0
377,2,0,3,36.7,15,110,89.2,104.2,111.7,118.3,158.3,183.2,156.3,160.5,126.4,0,0,0,0,0
378,2,0,2,56.7,17,112.5,113.3,117.5,114.2,115.8,155.6,127.8,101.1,81.9,87.9,0,0,0,0,0
379,3,0,3,73.3,22,198.3,201.7,205,210.8,218.3,158.8,192.8,194.8,226.9,239.8,1,0,0,0,1
380,4,0,2,100,20,201.7,182.5,168.3,183.3,194.2,191,171.8,144.7,161.7,150.4,0,0,0,0,0
381,4,0,3,50,23,141.7,143.3,135.8,139.2,136.7,161.4,178.7,203.4,178.8,127.5,0,0,0,1,0
382,5,0,6,20,18,115.8,114.2,107.5,113.3,112.5,95.3,105.1,94.8,94,95.8,0,1,0,0,0
383,4,0,7,16.7,9,125.8,118.3,111.7,111.7,113.3,108.2,85.3,78.2,72.7,96.2,0,0,0,0,0
384,1,0,6,20,22,94.2,95.8,98.3,101.7,104.2,61.6,109.7,64.4,76,69.5,0,0,0,0,0
385,4,0,1,146.7,12,146.7,152.5,150.8,150,144.2,196.5,210.8,175.2,167.3,169.5,0,0,0,0,0
386,3,0,5,20,10,106.7,109.2,96.7,99.2,92.5,98.7,90.9,77.8,44.4,41.7,0,0,0,0,0
387,3,0,5,53.3,20,253.3,255,247.5,237.5,240.8,249.2,233.9,255.3,230.2,214.3,0,0,0,0,0
388,3,0,4,46.7,29,190.8,175,121.7,142.5,146.7,181.8,186.6,205.8,198.9,157.3,0,0,0,0,0
389,3,0,5,23.3,20,103.3,108.3,121.7,107.5,95,136.3,153.2,95.4,56.8,88.3,0,0,0,0,0
390,5,0,8,16.7,19,125,121.7,122.5,116.7,115,173,205.2,174.1,159.4,147.7,0,0,0,1,0
391,5,0,3,53.3,23,144.2,140,145.8,155.8,145.8,148.6,133.2,118.8,133.2,154.2,0,0,0,0,0
392,5,0,7,16.7,21,106.7,109.2,114.2,116.7,116.7,122,131.3,95.8,122.1,110.7,0,1,0,0,0
393,3,0,5,23.3,23,108.3,113.3,112.5,108.3,110.8,145.6,175.2,159.9,123.8,97.2,0,0,0,0,0
394,5,1,3,143.3,23,430.8,410.8,421.7,424.2,421.7,376.1,397.2,415.7,411.2,369.1,0,0,0,1,0
395,4,0,2,70,22,138.3,162.5,210,223.3,217.5,142.7,142.2,157.2,165.2,186.1,0,0,0,0,0
396,5,0,1,170,16,160,168.3,166.7,160.8,160,186.6,182.8,172.6,221.2,188.8,0,0,0,0,0
397,4,0,5,36.7,27,175,176.7,175,175.8,178.3,189.2,157.8,195,200.8,228,0,1,0,1,0
398,2,0,7,16.7,18,111.7,124.2,115.8,122.5,120,178.1,155.8,115.7,122.4,161.3,0,0,0,0,0
399,4,0,2,53.3,19,114.2,103.3,95.8,100.8,107.5,98.5,95.4,92.2,110.1,141.8,0,0,0,0,0
400,5,0,5,23.3,17,111.7,113.3,110,110,111.7,88.2,108.7,102.6,119.2,102.2,0,0,0,0,0
401,5,0,2,90,21,147.5,180,165.8,176.7,191.7,178.2,172,168.5,210,188.6,0,0,0,0,0
402,4,0,4,43.3,20,171.7,173.3,171.7,174.2,178.3,209.4,251.9,226.8,205.6,210.2,0,0,0,1,1
403,2,0,2,56.7,18,100.8,104.2,108.3,114.2,107.5,128.1,158.1,153.2,104.1,102.8,0,0,0,0,0
404,3,0,5,33.3,17,144.2,156.7,156.7,160,150.8,126.6,123.8,121.3,139.9,178.8,0,0,0,0,0
405,1,0,3,50,22,145.8,152.5,144.2,159.2,155,164.8,141.2,138.4,110,117.2,0,0,0,0,0
406,5,0,4,46.7,18,175,170.8,190.8,177.5,170.8,172,178.4,172.1,169.5,192.1,0,0,0,0,1
407,5,0,2,56.7,21,107.5,119.2,118.3,115.8,104.2,106.5,86.3,83.7,69.4,86.8,0,0,0,0,0
408,4,0,2,83.3,28,159.2,166.7,165,149.2,169.2,195.5,191.8,185.6,208.6,217.9,0,0,0,1,0
409,1,0,1,246.7,26,252.5,242.5,250,250,244.2,247,215.1,270.6,275.5,245.1,0,0,0,1,0
410,2,0,3,40,25,110.8,119.2,122.5,120,116.7,85.5,83.5,80.8,75.3,88.2,0,0,0,0,0
411,4,0,3,36.7,28,117.5,110,108.3,107.5,95,106.8,103.7,78,95.8,91.8,0,0,0,0,0
412,4,0,6,40,19,126.7,153.3,196.7,219.2,228.3,158.7,189.9,202.8,155.4,167.3,0,0,0,0,0
413,5,0,3,40,21,120,132.5,141.7,133.3,120,104.8,121.9,137.2,96.5,122.8,0,0,0,0,0
414,1,0,8,26.7,33,162.5,167.5,182.5,190.8,191.7,205.7,204.3,175.4,209.8,208.1,0,0,0,0,0
415,5,0,4,26.7,15,105.8,109.2,116.7,109.2,113.3,85,84.3,109,105.3,121.8,0,0,0,0,0
416,1,0,4,26.7,17,106.7,108.3,106.7,105.8,101.7,125.8,116.3,105.9,112.7,78.2,0,0,0,0,0
417,1,0,8,23.3,20,159.2,164.2,168.3,170.8,169.2,204,176.6,170.1,142.5,164.9,0,0,0,1,0
418,4,0,5,50,23,243.3,238.3,233.3,235.8,233.3,145.4,133.8,177.7,221.7,190.8,1,0,0,0,0
419,5,0,2,116.7,17,210.8,225.8,233.3,196.7,210,218.9,215.3,257.2,226.4,198.4,1,0,0,0,0
420,4,0,9,20,23,138.3,146.7,154.2,154.2,143.3,98.2,86.8,97,108.9,104.2,0,0,0,0,0
421,5,0,5,23.3,15,113.3,115,115.8,107.5,106.7,120.9,117.8,89,94.9,108.1,0,0,0,0,0
422,2,0,1,140,35,130,139.2,139.2,156.7,155,193.9,219.3,204.9,173.7,146.9,0,0,0,0,0
423,5,0,2,70,19,143.3,145.8,148.3,144.2,139.2,134.5,97,97,98.3,144.9,0,0,0,0,0
424,2,0,2,60,19,122.5,116.7,110,116.7,119.2,130.2,111.7,106.9,96.5,131.8,0,0,0,0,1
425,5,0,1,113.3,14,117.5,112.5,113.3,100,108.3,115.5,104.2,84.2,116.4,103.2,0,0,0,0,0
426,2,0,0,0,19,175.8,182.5,184.2,179.2,174.2,143.5,140.5,168.3,184.8,146.6,0,0,0,0,0
427,1,0,7,0,26,86.7,85,106.7,125.8,124.2,145,124.2,152.4,149.1,132.1,0,0,0,0,0
428,3,0,2,56.7,18,119.2,119.2,123.3,104.2,112.5,139.8,175.2,158.7,150.8,113.2,0,1,0,0,0
429,1,0,7,26.7,24,146.7,164.2,166.7,173.3,180.8,186.2,164.6,149.2,176,187.2,0,0,0,1,0
430,3,0,4,36.7,24,148.3,146.7,143.3,149.2,149.2,175.6,150.8,125.4,150.2,159.2,0,0,0,0,0
431,3,0,4,30,21,127.5,122.5,107.5,102.5,110,104.6,111.4,99.2,97,116.9,0,0,0,0,0
432,3,0,7,46.7,25,298.3,305,306.7,309.2,310,296.3,341,334.6,346,343.2,0,0,0,0,0
433,3,0,4,30,16,119.2,111.7,109.2,111.7,117.5,156.7,162,157.2,164.8,123.8,0,0,0,0,0
434,5,0,5,26.7,19,124.2,120.8,126.7,115.8,118.3,130,137.6,164.5,163.1,132.8,0,0,0,0,0
435,5,0,7,30,23,210.8,205,205.8,197.5,192.5,173.2,177.6,166.2,204.6,204.2,0,0,0,0,0
436,1,0,1,126.7,21,125.8,121.7,141.7,84.2,125.8,224.2,180,170.5,183.8,189.8,0,1,0,1,0
437,4,0,4,36.7,21,135.8,136.7,135,145,151.7,131.3,140.8,129.3,144.3,142.5,0,0,0,0,0
438,3,0,4,26.7,15,96.7,100.8,79.2,106.7,98.3,108.6,109.3,120.1,89.8,91.1,0,0,0,0,0
439,4,0,4,50,19,200.8,190.8,181.7,194.2,189.2,225.8,222.2,228.5,191.8,179.9,0,0,0,0,0
440,4,0,3,40,15,115,110,113.3,113.3,115.8,96.9,134.4,132.4,136.5,111.7,0,1,0,0,0
441,1,0,6,26.7,16,150,155,145.8,118.3,82.5,137.2,166.5,118.2,137.9,131.1,0,0,0,0,0
442,4,0,7,20,19,146.7,137.5,139.2,144.2,145,113.4,132.3,164.8,191.8,162.9,0,0,0,0,0
443,1,0,6,20,15,112.5,115.8,115.8,99.2,105,113.2,131.5,147.2,135,139.7,0,0,0,0,0
444,1,0,2,53.3,24,109.2,100.8,102.5,110,100.8,115.6,127.2,101.7,58.2,76.3,0,0,0,0,0
445,4,0,3,50,27,143.3,141.7,140.8,133.3,149.2,99.1,95,103.8,126.3,129,0,0,0,0,1
446,1,0,2,93.3,16,183.3,185,180,181.7,185.8,199.9,198.8,209.8,180.8,207.2,0,0,0,0,0
447,4,0,4,50,17,190.8,195.8,200,191.7,153.3,84.8,82.8,118.6,134.8,154.5,0,0,0,0,0
448,4,0,3,46.7,13,141.7,136.7,143.3,139.2,143.3,188.6,198,174.2,168.4,182.8,0,0,0,1,0
